,Carrier Short Name,Means of Transport,Origin Code,Destination Code,iTMS Mode,Currency,Min Price,Max Price,Chargeable Weight Bracket,Cost per 100kg
50644,MAROTRANS,,26805K  N1,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=10000_HUB,12.34
50645,GEFCO,,A009KB  01,84648H  07,LTL / GRP / HUB,EUR,157.38552935813505,232.69352503551175,<=10000_HUB,2.7424041485193436
50646,GEFCO,,A009KB  01,96014M  01,LTL / GRP / HUB,EUR,226.69768232048,472.227619191,<=10000_HUB,5.9537317630016675
50647,MARCOTRAN,,A00J54  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,2100.0,<=10000_HUB,22.94
50648,MARCOTRAN,,A00F3Y  02,78001H  PY,LTL / GRP / HUB,EUR,0.0,2690.0,<=10000_HUB,23.05
50649,MARCOTRAN,,A00F3Y  02,A009CN  02,LTL / GRP / HUB,EUR,0.0,3950.0,<=10000_HUB,33.85
50650,MARCOTRAN,,A00F3Y  02,26805K  01,LTL / GRP / HUB,EUR,0.0,1650.0,<=10000_HUB,14.14
50651,MARCOTRAN,,A00F3Y  02,A004IK  01,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50652,MARCOTRAN,,A00F3Y  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,2775.0,<=10000_HUB,23.78
50653,SESE,,99049L  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,1568.49,<=10000_HUB,7.48
50654,MARCOTRAN,,A00F3Y  02,26805K  N1,LTL / GRP / HUB,EUR,0.0,1440.0,<=10000_HUB,12.34
50655,MARCOTRAN,,A0085W  01,A00J54  02,LTL / GRP / HUB,EUR,0.0,2100.0,<=10000_HUB,22.94
50656,MARCOTRAN,,78001H  PY,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,2690.0,<=10000_HUB,23.05
50657,MARCOTRAN,,A009CN  02,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,3950.0,<=10000_HUB,33.85
50658,MARCOTRAN,,26805K  01,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1650.0,<=10000_HUB,14.14
50659,MARCOTRAN,,A004IK  01,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50660,MARCOTRAN,,78001H  VE,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,2775.0,<=10000_HUB,23.78
50661,SESE,,78001H  VE,99049L  02,LTL / GRP / HUB,EUR,0.0,1756.7,<=10000_HUB,8.38
50662,MARCOTRAN,,26805K  N1,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1440.0,<=10000_HUB,12.34
50663,ARCESE,,A00GUP  02,13736E  65,LTL / GRP / HUB,EUR,0.0,1600.0,<=10000_HUB,10.28
50664,ARCESE,,13736E  65,A00GUP  02,LTL / GRP / HUB,EUR,0.0,1150.0,<=10000_HUB,7.87
50665,MARCOTRAN,,A00MHA  01,78001H  MU,LTL / GRP / HUB,EUR,375.0,2860.0,<=10000_HUB,24.51
50666,MARCOTRAN,,A00MHA  01,26805K  04,LTL / GRP / HUB,EUR,150.0,1440.0,<=10000_HUB,12.34
50667,MARCOTRAN,,A00MHA  01,A003Q7  01,LTL / GRP / HUB,EUR,485.0,3650.0,<=10000_HUB,31.28
50668,MARCOTRAN,,A00MHA  01,A009CN  02,LTL / GRP / HUB,EUR,485.0,3950.0,<=10000_HUB,33.85
50669,MARCOTRAN,,A00MHA  01,26805K  01,LTL / GRP / HUB,EUR,170.0,1650.0,<=10000_HUB,14.14
50670,MARCOTRAN,,A00MHA  01,78001H  VE,LTL / GRP / HUB,EUR,365.0,2775.0,<=10000_HUB,23.78
50671,MARCOTRAN,,78001H  MU,A00MHA  01,LTL / GRP / HUB,EUR,375.0,2860.0,<=10000_HUB,24.51
50672,MARCOTRAN,,26805K  04,A00MHA  01,LTL / GRP / HUB,EUR,150.0,1440.0,<=10000_HUB,12.34
50673,MARCOTRAN,,A003Q7  01,A00MHA  01,LTL / GRP / HUB,EUR,485.0,3650.0,<=10000_HUB,31.28
50674,MARCOTRAN,,A009CN  02,A00MHA  01,LTL / GRP / HUB,EUR,485.0,3950.0,<=10000_HUB,33.85
50675,MARCOTRAN,,26805K  01,A00MHA  01,LTL / GRP / HUB,EUR,170.0,1650.0,<=10000_HUB,14.14
50676,MARCOTRAN,,78001H  VE,A00MHA  01,LTL / GRP / HUB,EUR,365.0,2775.0,<=10000_HUB,23.78
50677,MARCOTRAN,,A00MHA  01,78001H  PY,LTL / GRP / HUB,EUR,275.0,2690.0,<=10000_HUB,23.05
50678,MARCOTRAN,,A00MHA  01,26697T  01,LTL / GRP / HUB,EUR,240.0,1630.0,<=10000_HUB,13.97
50679,MARCOTRAN,,A00MHA  01,26805K  N1,LTL / GRP / HUB,EUR,150.0,1440.0,<=10000_HUB,12.34
50680,MARCOTRAN,,78001H  PY,A00MHA  01,LTL / GRP / HUB,EUR,275.0,2690.0,<=10000_HUB,23.05
50681,MARCOTRAN,,26697T  01,A00MHA  01,LTL / GRP / HUB,EUR,240.0,1630.0,<=10000_HUB,13.97
50682,MARCOTRAN,,26805K  N1,A00MHA  01,LTL / GRP / HUB,EUR,150.0,1440.0,<=10000_HUB,12.34
50683,GEFCO,,A00AF2  01,45639G  01,LTL / GRP / HUB,EUR,0.0,498.06097968750004,<=10000_HUB,5.869886137580143
50684,GEFCO,,13736E  51,13736E  65,LTL / GRP / HUB,EUR,0.0,726.32,<=10000_HUB,9.61
50685,GEFCO,,13736E  76,13736E  65,LTL / GRP / HUB,EUR,0.0,628.57,<=10000_HUB,6.41
50686,GEFCO,,13736E  79,13736E  65,LTL / GRP / HUB,EUR,0.0,777.14,<=10000_HUB,11.21
50687,GEFCO,,13736E  15,13736E  90,LTL / GRP / HUB,EUR,0.0,720.0,<=10000_HUB,10.18
50688,GEFCO,,13736E  22,13736E  90,LTL / GRP / HUB,EUR,0.0,224.36,<=10000_HUB,3.23
50689,GEFCO,,13736E  51,13736E  90,LTL / GRP / HUB,EUR,0.0,726.32,<=10000_HUB,9.61
50690,GEFCO,,13736E  76,13736E  90,LTL / GRP / HUB,EUR,0.0,628.57,<=10000_HUB,6.41
50691,GEFCO,,13736E  79,13736E  90,LTL / GRP / HUB,EUR,0.0,777.14,<=10000_HUB,11.21
50692,GEFCO,,13736E  15,78001H  PY,LTL / GRP / HUB,EUR,0.0,760.23,<=10000_HUB,12.64
50693,GEFCO,,13736E  22,78001H  RJ,LTL / GRP / HUB,EUR,0.0,962.29,<=10000_HUB,10.41
50694,GEFCO,,13736E  79,78001H  PY,LTL / GRP / HUB,EUR,0.0,760.23,<=10000_HUB,12.64
50695,GEFCO,,13736E  79,78001H  RJ,LTL / GRP / HUB,EUR,0.0,938.46,<=10000_HUB,10.07
50696,GEFCO,,13736E  65,13736E  02,LTL / GRP / HUB,EUR,0.0,481.48,<=10000_HUB,4.65
50697,GEFCO,,13736E  65,13736E  15,LTL / GRP / HUB,EUR,0.0,765.71,<=10000_HUB,6.79
50698,GEFCO,,13736E  65,13736E  22,LTL / GRP / HUB,EUR,0.0,224.36,<=10000_HUB,2.21
50699,GEFCO,,13736E  65,13736E  51,LTL / GRP / HUB,EUR,0.0,795.32,<=10000_HUB,7.26
50700,GEFCO,,13736E  65,13736E  76,LTL / GRP / HUB,EUR,0.0,914.29,<=10000_HUB,8.11
50701,GEFCO,,13736E  65,13736E  79,LTL / GRP / HUB,EUR,0.0,914.29,<=10000_HUB,8.11
50702,GEFCO,,13736E  90,13736E  02,LTL / GRP / HUB,EUR,0.0,481.48,<=10000_HUB,4.65
50703,GEFCO,,13736E  90,13736E  15,LTL / GRP / HUB,EUR,0.0,765.71,<=10000_HUB,6.79
50704,GEFCO,,13736E  90,13736E  22,LTL / GRP / HUB,EUR,0.0,224.36,<=10000_HUB,2.21
50705,GEFCO,,13736E  90,13736E  51,LTL / GRP / HUB,EUR,0.0,795.32,<=10000_HUB,7.26
50706,GEFCO,,13736E  90,13736E  76,LTL / GRP / HUB,EUR,0.0,914.29,<=10000_HUB,8.11
50707,GEFCO,,13736E  90,13736E  79,LTL / GRP / HUB,EUR,0.0,914.29,<=10000_HUB,8.11
50708,GEFCO,,78001H  PY,13736E  15,LTL / GRP / HUB,EUR,0.0,608.19,<=10000_HUB,5.55
50709,GEFCO,,78001H  PY,13736E  79,LTL / GRP / HUB,EUR,0.0,608.19,<=10000_HUB,5.55
50710,GEFCO,,78001H  RJ,13736E  79,LTL / GRP / HUB,EUR,0.0,769.23,<=10000_HUB,6.53
50711,GEFCO,,13736E  02,13736E  65,LTL / GRP / HUB,EUR,0.0,370.37,<=10000_HUB,4.99
50712,GEFCO,,13736E  15,13736E  65,LTL / GRP / HUB,EUR,0.0,720.0,<=10000_HUB,10.18
50713,GEFCO,,13736E  22,13736E  65,LTL / GRP / HUB,EUR,0.0,224.36,<=10000_HUB,3.23
50714,GEFCO,,13736E  02,13736E  90,LTL / GRP / HUB,EUR,0.0,370.37,<=10000_HUB,4.99
50715,DHL,,A00BVS  04,13736E  65,LTL / GRP / HUB,EUR,0.0,1461.94,<=10000_HUB,14.35
50716,DHL,,13736E  65,A00BVS  04,LTL / GRP / HUB,EUR,0.0,1518.67,<=10000_HUB,15.26
50717,DHL,,A00BVS  04,13736E  90,LTL / GRP / HUB,EUR,0.0,1461.94,<=10000_HUB,14.35
50718,DHL,,13736E  90,A00BVS  04,LTL / GRP / HUB,EUR,0.0,1518.67,<=10000_HUB,15.26
50719,DHL,,A00BVS  02,A009CN  01,LTL / GRP / HUB,EUR,0.0,383.16,<=10000_HUB,3.77
50720,DHL,,A009CN  01,A00BVS  02,LTL / GRP / HUB,EUR,0.0,678.9,<=10000_HUB,8.17
50721,GEFCO,,22342J  02,26805K  44,LTL / GRP / HUB,EUR,0.0,2506.6,<=10000_HUB,21.88
50722,GEFCO,,84648H  06,26805K  44,LTL / GRP / HUB,EUR,0.0,2105.45,<=10000_HUB,16.02
50723,GEFCO,,84648H  07,26805K  44,LTL / GRP / HUB,EUR,0.0,2312.34,<=10000_HUB,17.28
50724,GEFCO,,99049L  02,26805K  44,LTL / GRP / HUB,EUR,0.0,2413.88,<=10000_HUB,11.67
50725,GEFCO,,26805K  44,99109B  01,LTL / GRP / HUB,EUR,864.339618886,2634.71121946875,<=10000_HUB,26.98781932386667
50726,GEFCO,,26805K  44,22342J  02,LTL / GRP / HUB,EUR,0.0,2228.09,<=10000_HUB,19.44
50727,GEFCO,,26805K  44,84648H  06,LTL / GRP / HUB,EUR,0.0,2033.67,<=10000_HUB,15.46
50728,GEFCO,,26805K  44,84648H  07,LTL / GRP / HUB,EUR,0.0,2233.51,<=10000_HUB,16.67
50729,GEFCO,,26805K  44,99049L  02,LTL / GRP / HUB,EUR,0.0,2751.82,<=10000_HUB,13.3
50730,MAROTRANS,,A00F3Y  02,26805K  44,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50731,MAROTRANS,,26805K  44,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50732,MARCOTRAN,,A00F3Y  02,26805K  44,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50733,MARCOTRAN,,26805K  44,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1685.0,<=10000_HUB,14.44
50734,MARCOTRAN,,A00MHA  01,26805K  44,LTL / GRP / HUB,EUR,145.0,1685.0,<=10000_HUB,14.44
50735,MARCOTRAN,,26805K  44,A00MHA  01,LTL / GRP / HUB,EUR,145.0,1685.0,<=10000_HUB,14.44
50736,GEFCO,,45639G  01,90009K  TH,LTL / GRP / HUB,GBP,0.0,556.1079545454546,<=10000_HUB,6.54206169690553
50737,GEFCO,,45639G  01,90009K  LU,LTL / GRP / HUB,GBP,0.0,424.84275,<=10000_HUB,4.99785600847009
50738,GEFCO,,A00AU2  02,45639G  01,LTL / GRP / HUB,EUR,0.0,651.9486860795455,<=10000_HUB,7.683526136163114
50739,GEFCO,,90009K  TH,45639G  01,LTL / GRP / HUB,GBP,0.0,556.1079545454546,<=10000_HUB,6.54206169690553
50740,GEFCO,,90009K  LU,45639G  01,LTL / GRP / HUB,GBP,0.0,424.84275,<=10000_HUB,4.99785600847009
50741,GEFCO,,99109B  01,A009CN  01,LTL / GRP / HUB,EUR,0.0,1168.0885923913042,<=10000_HUB,11.77836
50742,GEFCO,,A009CN  01,99109B  01,LTL / GRP / HUB,EUR,0.0,1155.5285,<=10000_HUB,11.77836
50743,MAROTRANS,,A00MHA  01,A009CN  02,LTL / GRP / HUB,EUR,0.0,3950.0,<=10000_HUB,33.85
50744,MAROTRANS,,A009CN  02,A00MHA  01,LTL / GRP / HUB,EUR,0.0,3950.0,<=10000_HUB,33.85
50745,MAROTRANS,,A00MHA  01,78001H  VE,LTL / GRP / HUB,EUR,0.0,2775.0,<=10000_HUB,23.78
50746,MAROTRANS,,78001H  VE,A00MHA  01,LTL / GRP / HUB,EUR,0.0,2775.0,<=10000_HUB,23.78
50747,HAMANN,,A00BVV  01,90009K  TH,LTL / GRP / HUB,EUR,396.55,1985.7,<=10000_HUB,12.96258823529412
50748,HAMANN,,90009K  TH,A00BVV  01,LTL / GRP / HUB,EUR,303.76,947.0,<=10000_HUB,8.146729411764706
50749,HAMANN,,A00BVV  01,78001H  CA,LTL / GRP / HUB,EUR,0.0,855.99,<=10000_HUB,5.44
50750,HAMANN,,A00BVV  01,78001H  MS,LTL / GRP / HUB,EUR,400.26,741.99,<=10000_HUB,5.566941176470588
50751,HAMANN,,78001H  CA,A00BVV  01,LTL / GRP / HUB,EUR,0.0,384.99,<=10000_HUB,3.09
50752,HAMANN,,78001H  MS,A00BVV  01,LTL / GRP / HUB,EUR,359.93,534.99,<=10000_HUB,4.869176470588235
50753,HAMANN,,A00BVV  01,26805K  N1,LTL / GRP / HUB,EUR,324.68,1947.19,<=10000_HUB,12.401176470588235
50754,HAMANN,,A00BVV  01,26805K  01,LTL / GRP / HUB,EUR,381.87,2348.4399999999996,<=10000_HUB,14.624470588235294
50755,HAMANN,,A00BVV  01,78001H  SX,LTL / GRP / HUB,EUR,313.77,1276.99,<=10000_HUB,7.833529411764706
50756,HAMANN,,A00BVV  01,78001H  RJ,LTL / GRP / HUB,EUR,406.53000000000003,1276.99,<=10000_HUB,8.437882352941177
50757,HAMANN,,A00BVV  01,78001H  MY,LTL / GRP / HUB,EUR,400.26,741.99,<=10000_HUB,5.566941176470588
50758,HAMANN,,A00BVV  01,26859U  06,LTL / GRP / HUB,EUR,252.41,509.99,<=10000_HUB,4.509294117647059
50759,HAMANN,,A00BVV  01,78001H  VA,LTL / GRP / HUB,EUR,252.41,509.99,<=10000_HUB,4.509294117647059
50760,HAMANN,,A00BVV  01,26846E  DF,LTL / GRP / HUB,EUR,253.05,529.99,<=10000_HUB,4.660470588235294
50761,HAMANN,,A00BVV  01,78001H  MU,LTL / GRP / HUB,EUR,400.26,955.99,<=10000_HUB,6.624823529411765
50762,HAMANN,,A00BVV  01,78001H  VE,LTL / GRP / HUB,EUR,313.77,1062.99,<=10000_HUB,7.078117647058823
50763,HAMANN,,A00BVV  01,78001H  PY,LTL / GRP / HUB,EUR,300.63,848.99,<=10000_HUB,5.990117647058824
50764,HAMANN,,A00BVV  01,A00AU2  02,LTL / GRP / HUB,EUR,396.55,1985.7,<=10000_HUB,12.96258823529412
50765,HAMANN,,A00BVV  01,A00AF2  01,LTL / GRP / HUB,EUR,339.78,1816.75,<=10000_HUB,12.085529411764705
50766,HAMANN,,A00BVV  01,A0085W  01,LTL / GRP / HUB,EUR,683.5122,4750.0,<=10000_HUB,45.818808000000004
50767,HAMANN,,A00BVV  01,26697T  01,LTL / GRP / HUB,EUR,424.7,2064.7200000000003,<=10000_HUB,12.815882352941175
50768,HAMANN,,A00AF2  01,A00BVV  01,LTL / GRP / HUB,EUR,246.96,701.75,<=10000_HUB,6.746235294117647
50769,HAMANN,,A00BVV  01,13736E  65,LTL / GRP / HUB,EUR,252.41,509.99,<=10000_HUB,4.509294117647059
50770,HAMANN,,A00BVV  01,13736E  90,LTL / GRP / HUB,EUR,0.0,509.99,<=10000_HUB,4.509294117647059
50771,HAMANN,,13736E  65,A00BVV  01,LTL / GRP / HUB,EUR,225.45000000000002,379.99,<=10000_HUB,4.003647058823529
50772,HAMANN,,13736E  90,A00BVV  01,LTL / GRP / HUB,EUR,0.0,379.99,<=10000_HUB,4.003647058823529
50773,HAMANN,,A00BVV  01,26805K  44,LTL / GRP / HUB,EUR,342.12,1840.19,<=10000_HUB,11.808352941176471
50774,HAMANN,,26805K  44,A00BVV  01,LTL / GRP / HUB,EUR,300.52,2071.99,<=10000_HUB,12.937058823529412
50775,HAMANN,,26805K  N1,A00BVV  01,LTL / GRP / HUB,EUR,278.69,2259.24,<=10000_HUB,13.974588235294117
50776,HAMANN,,26805K  01,A00BVV  01,LTL / GRP / HUB,EUR,341.71000000000004,2521.39,<=10000_HUB,15.427176470588234
50777,HAMANN,,78001H  SX,A00BVV  01,LTL / GRP / HUB,EUR,273.44,716.99,<=10000_HUB,5.272823529411765
50778,HAMANN,,78001H  RJ,A00BVV  01,LTL / GRP / HUB,EUR,362.89,584.99,<=10000_HUB,4.9110588235294115
50779,HAMANN,,78001H  MY,A00BVV  01,LTL / GRP / HUB,EUR,359.93,534.99,<=10000_HUB,4.869176470588235
50780,HAMANN,,26859U  06,A00BVV  01,LTL / GRP / HUB,EUR,225.45000000000002,379.99,<=10000_HUB,4.003647058823529
50781,HAMANN,,78001H  VA,A00BVV  01,LTL / GRP / HUB,EUR,225.45000000000002,379.99,<=10000_HUB,4.003647058823529
50782,HAMANN,,26846E  DF,A00BVV  01,LTL / GRP / HUB,EUR,223.16,409.99,<=10000_HUB,3.7618823529411762
50783,HAMANN,,78001H  MU,A00BVV  01,LTL / GRP / HUB,EUR,359.93,663.49,<=10000_HUB,5.272823529411765
50784,HAMANN,,78001H  VE,A00BVV  01,LTL / GRP / HUB,EUR,273.44,609.99,<=10000_HUB,4.81964705882353
50785,HAMANN,,78001H  PY,A00BVV  01,LTL / GRP / HUB,EUR,263.36,434.99,<=10000_HUB,3.9129411764705884
50786,HAMANN,,A00AU2  02,A00BVV  01,LTL / GRP / HUB,EUR,303.76,947.0,<=10000_HUB,8.146729411764706
50787,HAMANN,,A0085W  01,A00BVV  01,LTL / GRP / HUB,EUR,683.5122,4750.0,<=10000_HUB,45.818808000000004
50788,HAMANN,,26697T  01,A00BVV  01,LTL / GRP / HUB,EUR,398.12,2011.65,<=10000_HUB,12.37035294117647
50789,HAMANN,,A00BVV  01,A009CN  01,LTL / GRP / HUB,EUR,299.02,733.92,<=10000_HUB,5.686705882352941
50790,HAMANN,,A009CN  01,A00BVV  01,LTL / GRP / HUB,EUR,274.02,646.77,<=10000_HUB,5.057294117647059
50791,GEFCO,,22342J  02,98120B  01,LTL / GRP / HUB,EUR,46.05263157894738,168.0,<=10000_HUB,1.3544891640866872
50792,GEFCO,,22342J  02,78001H  PY,LTL / GRP / HUB,EUR,572.1835443037975,1749.7741935483875,<=10000_HUB,15.459131326949386
50793,GEFCO,,22342J  02,22342J  04,LTL / GRP / HUB,EUR,80.59210526315789,269.2307692307692,<=10000_HUB,2.2574819401444786
50794,GEFCO,,22342J  03,78001H  VE,LTL / GRP / HUB,EUR,0.0,1337.9,<=10000_HUB,11.82
50795,GEFCO,,22342J  03,A009CN  02,LTL / GRP / HUB,EUR,0.0,1175.22,<=10000_HUB,10.27
50796,GEFCO,,22342J  03,A00ANR  01,LTL / GRP / HUB,EUR,0.0,380.77,<=10000_HUB,3.15
50797,GEFCO,,22342J  03,A003Q7  04,LTL / GRP / HUB,EUR,0.0,935.98,<=10000_HUB,8.18
50798,GEFCO,,22342J  03,A003Q7  01,LTL / GRP / HUB,EUR,0.0,1031.2,<=10000_HUB,9.01
50799,GEFCO,,22342J  03,26805K  44,LTL / GRP / HUB,EUR,0.0,2506.6,<=10000_HUB,21.88
50800,GEFCO,,22342J  03,90009K  TH,LTL / GRP / HUB,EUR,0.0,2744.79,<=10000_HUB,24.46
50801,GEFCO,,22342J  03,26805K  01,LTL / GRP / HUB,EUR,0.0,3054.26,<=10000_HUB,26.65
50802,GEFCO,,22342J  03,26805K  N1,LTL / GRP / HUB,EUR,0.0,2717.23,<=10000_HUB,23.71
50803,GEFCO,,22342J  03,26697T  01,LTL / GRP / HUB,EUR,0.0,2948.94,<=10000_HUB,25.74
50804,GEFCO,,22342J  03,A003Q7  02,LTL / GRP / HUB,EUR,0.0,1083.04,<=10000_HUB,9.47
50805,GEFCO,,22342J  03,A009KB  02,LTL / GRP / HUB,EUR,0.0,387.5,<=10000_HUB,3.28
50806,GEFCO,,22342J  03,A009CN  01,LTL / GRP / HUB,EUR,0.0,1031.2,<=10000_HUB,9.01
50807,GEFCO,,22342J  03,A00AF2  01,LTL / GRP / HUB,EUR,0.0,2744.79,<=10000_HUB,24.46
50808,GEFCO,,22342J  03,A0085W  01,LTL / GRP / HUB,EUR,0.0,4795.45,<=10000_HUB,35.69
50809,GEFCO,,22342J  03,78001H  CA,LTL / GRP / HUB,EUR,0.0,1901.7,<=10000_HUB,16.6
50810,GEFCO,,22342J  03,26846E  DF,LTL / GRP / HUB,EUR,0.0,1580.65,<=10000_HUB,13.96
50811,GEFCO,,22342J  03,78001H  MS,LTL / GRP / HUB,EUR,0.0,1232.83,<=10000_HUB,10.77
50812,GEFCO,,22342J  03,78001H  MU,LTL / GRP / HUB,EUR,0.0,1230.97,<=10000_HUB,10.88
50813,GEFCO,,22342J  03,78001H  RJ,LTL / GRP / HUB,EUR,0.0,2036.17,<=10000_HUB,17.77
50814,GEFCO,,22342J  03,26859U  06,LTL / GRP / HUB,EUR,0.0,1529.84,<=10000_HUB,13.52
50815,GEFCO,,22342J  03,78001H  SX,LTL / GRP / HUB,EUR,0.0,1232.63,<=10000_HUB,10.89
50816,GEFCO,,22342J  03,78001H  MY,LTL / GRP / HUB,EUR,0.0,1244.35,<=10000_HUB,10.88
50817,GEFCO,,22342J  03,78001H  VA,LTL / GRP / HUB,EUR,0.0,1512.9,<=10000_HUB,13.37
50818,GEFCO,,22342J  03,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,460.84,<=10000_HUB,3.86
50819,GEFCO,,22342J  03,A00AU2  02,LTL / GRP / HUB,EUR,0.0,3255.0,<=10000_HUB,28.71
50820,GEFCO,,78001H  VE,22342J  03,LTL / GRP / HUB,EUR,0.0,1083.06,<=10000_HUB,9.57
50821,GEFCO,,A009CN  02,22342J  03,LTL / GRP / HUB,EUR,0.0,1025.81,<=10000_HUB,9.06
50822,GEFCO,,A00ANR  01,22342J  03,LTL / GRP / HUB,EUR,0.0,346.15,<=10000_HUB,2.86
50823,GEFCO,,A003Q7  04,22342J  03,LTL / GRP / HUB,EUR,0.0,764.52,<=10000_HUB,6.75
50824,GEFCO,,A003Q7  01,22342J  03,LTL / GRP / HUB,EUR,0.0,866.13,<=10000_HUB,7.65
50825,GEFCO,,26805K  44,22342J  03,LTL / GRP / HUB,EUR,0.0,2228.09,<=10000_HUB,19.44
50826,GEFCO,,90009K  TH,22342J  03,LTL / GRP / HUB,EUR,0.0,1462.37,<=10000_HUB,12.92
50827,GEFCO,,98120B  01,22342J  03,LTL / GRP / HUB,EUR,0.0,133.33,<=10000_HUB,1.07
50828,GEFCO,,26805K  01,22342J  03,LTL / GRP / HUB,EUR,0.0,2806.45,<=10000_HUB,24.79
50829,GEFCO,,26805K  N1,22342J  03,LTL / GRP / HUB,EUR,0.0,2442.77,<=10000_HUB,21.32
50830,GEFCO,,26697T  01,22342J  03,LTL / GRP / HUB,EUR,0.0,2595.83,<=10000_HUB,23.14
50831,GEFCO,,A003Q7  02,22342J  03,LTL / GRP / HUB,EUR,0.0,909.68,<=10000_HUB,8.04
50832,GEFCO,,A009KB  02,22342J  03,LTL / GRP / HUB,EUR,0.0,500.23,<=10000_HUB,4.23
50833,GEFCO,,A009CN  01,22342J  03,LTL / GRP / HUB,EUR,0.0,866.13,<=10000_HUB,7.65
50834,GEFCO,,A00AF2  01,22342J  03,LTL / GRP / HUB,EUR,0.0,1462.37,<=10000_HUB,12.92
50835,GEFCO,,A0085W  01,22342J  03,LTL / GRP / HUB,EUR,0.0,4852.27,<=10000_HUB,36.2
50836,GEFCO,,78001H  CA,22342J  03,LTL / GRP / HUB,EUR,0.0,1463.66,<=10000_HUB,12.93
50837,GEFCO,,26846E  DF,22342J  03,LTL / GRP / HUB,EUR,0.0,1294.62,<=10000_HUB,11.44
50838,GEFCO,,78001H  MS,22342J  03,LTL / GRP / HUB,EUR,0.0,1011.85,<=10000_HUB,8.84
50839,GEFCO,,78001H  MU,22342J  03,LTL / GRP / HUB,EUR,0.0,987.1,<=10000_HUB,8.72
50840,GEFCO,,78001H  PY,22342J  03,LTL / GRP / HUB,EUR,0.0,1311.56,<=10000_HUB,11.59
50841,GEFCO,,78001H  RJ,22342J  03,LTL / GRP / HUB,EUR,0.0,1552.9,<=10000_HUB,13.72
50842,GEFCO,,26859U  06,22342J  03,LTL / GRP / HUB,EUR,0.0,1209.3,<=10000_HUB,10.68
50843,GEFCO,,78001H  SX,22342J  03,LTL / GRP / HUB,EUR,0.0,1037.37,<=10000_HUB,9.17
50844,GEFCO,,78001H  MY,22342J  03,LTL / GRP / HUB,EUR,0.0,1010.32,<=10000_HUB,8.93
50845,GEFCO,,78001H  VA,22342J  03,LTL / GRP / HUB,EUR,0.0,1195.91,<=10000_HUB,10.57
50846,GEFCO,,A00A5Y  01,22342J  03,LTL / GRP / HUB,EUR,0.0,470.54,<=10000_HUB,3.99
50847,GEFCO,,A00AU2  02,22342J  03,LTL / GRP / HUB,EUR,0.0,1716.13,<=10000_HUB,15.16
50848,GEFCO,,13736E  15,26805K  44,LTL / GRP / HUB,EUR,0.0,1427.81,<=10000_HUB,16.92
50849,GEFCO,,26805K  44,13736E  15,LTL / GRP / HUB,EUR,0.0,1641.98,<=10000_HUB,19.46
50850,DSV,,A00J54  02,13736E  65,LTL / GRP / HUB,EUR,0.0,1195.0,<=10000_HUB,8.51
50851,DSV,,13736E  65,A00J54  02,LTL / GRP / HUB,EUR,0.0,1024.0,<=10000_HUB,7.7
50852,DSV,,A00J54  02,78001H  MY,LTL / GRP / HUB,EUR,0.0,1310.0,<=10000_HUB,9.34
50853,DSV,,78001H  MY,A00J54  02,LTL / GRP / HUB,EUR,0.0,1123.0,<=10000_HUB,8.78
50854,DSV,,A00J54  02,78001H  RJ,LTL / GRP / HUB,EUR,0.0,1091.0,<=10000_HUB,7.59
50855,DSV,,78001H  RJ,A00J54  02,LTL / GRP / HUB,EUR,0.0,701.0,<=10000_HUB,6.02
50856,MARCOTRAN,,A00J54  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,2160.0,<=10000_HUB,23.6
50857,MARCOTRAN,,A0085W  01,A00J54  01,LTL / GRP / HUB,EUR,0.0,2160.0,<=10000_HUB,23.6
50858,TEU,,84648H  07,A00MV9  04,LTL / GRP / HUB,EUR,115.0,1290.0,<=10000_HUB,7.33
50859,TEU,,22342J  03,A00MV9  04,LTL / GRP / HUB,EUR,100.0,1100.0,<=10000_HUB,6.53
50860,TEU,,99109B  01,A00MV9  04,LTL / GRP / HUB,EUR,95.0,860.0,<=10000_HUB,5.54
50861,TEU,,99049L  02,A00MV9  04,LTL / GRP / HUB,EUR,90.0,630.0,<=10000_HUB,4.65
50862,TEU,,A00MV9  04,84648H  07,LTL / GRP / HUB,EUR,115.0,1130.0,<=10000_HUB,7.33
50863,TEU,,A00MV9  04,22342J  03,LTL / GRP / HUB,EUR,95.0,940.0,<=10000_HUB,6.53
